Ensembl_gene	Cancer_type	Gene_name	Driver in the same cancer	Driver in other cancer	Prognostic in the same cancer	Prognostic in other cancer	freq
ENSG00000088320	TCGA-KIRC	REM1	0	0	0	0	2
ENSG00000109321	TCGA-HNSC	AREG	0	0	0	0	2
ENSG00000165916	TCGA-SKCM	PSMC3	0	0	0	0	2
ENSG00000179111	TCGA-GBM	HES7	0	0	0	0	2
ENSG00000075275	TCGA-GBM	CELSR1	0	0	0	0	2
ENSG00000158747	TCGA-GBM	NBL1	0	0	0	0	2
ENSG00000100739	TCGA-SKCM	BDKRB1	0	0	0	0	2
ENSG00000135480	TCGA-GBM	KRT7	0	0	0	0	2
ENSG00000164500	TCGA-KIRC	C7orf72	0	0	0	0	2
ENSG00000172197	TCGA-KIRC	MBOAT1	0	0	0	0	2
ENSG00000187513	TCGA-SKCM	GJA4	0	0	0	0	2
ENSG00000248385	TCGA-KIRC	TARM1	0	0	0	0	2
ENSG00000184661	TCGA-GBM	CDCA2	0	0	0	0	2
ENSG00000173546	TCGA-GBM	CSPG4	0	0	0	0	2
ENSG00000102309	TCGA-BLCA	PIN4	0	0	0	0	2
ENSG00000153317	TCGA-GBM	ASAP1	0	0	0	0	2
ENSG00000163932	TCGA-DLBC	PRKCD	1	1	0	0	2
ENSG00000142867	TCGA-DLBC	BCL10	1	0	0	0	2
ENSG00000182162	TCGA-DLBC	P2RY8	1	1	0	0	2
ENSG00000178795	TCGA-GBM	GDPD4	0	0	0	0	2
ENSG00000176358	TCGA-LAML	TAC4	0	0	0	0	2
ENSG00000131471	TCGA-BLCA	AOC3	0	0	0	0	2
ENSG00000184349	TCGA-BLCA	EFNA5	0	0	0	0	2
ENSG00000129071	TCGA-KIRC	MBD4	0	0	0	0	2
ENSG00000244414	TCGA-BLCA	CFHR1	0	0	0	0	2
ENSG00000023892	TCGA-KIRC	DEF6	0	0	0	0	2
ENSG00000147570	TCGA-BLCA	DNAJC5B	0	0	0	0	2
ENSG00000187778	TCGA-LUAD	MCRS1	0	0	0	0	2
ENSG00000181619	TCGA-BLCA	GPR135	0	0	0	0	2
ENSG00000090554	TCGA-BLCA	FLT3LG	0	0	0	0	2
ENSG00000214643	TCGA-COAD	DEFB133	0	0	0	0	2
ENSG00000177854	TCGA-ESCA	TMEM187	0	0	0	0	2
ENSG00000142789	TCGA-ESCA	CELA3A	0	0	0	0	2
ENSG00000102871	TCGA-KIRC	TRADD	0	0	0	0	2
ENSG00000163728	TCGA-LUAD	TTC14	0	0	0	0	2
ENSG00000185290	TCGA-GBM	NUPR1L	0	0	0	0	2
ENSG00000135413	TCGA-LUAD	LACRT	0	0	0	0	2
ENSG00000157873	TCGA-DLBC	TNFRSF14	1	1	0	0	2
ENSG00000186462	TCGA-DLBC	NAP1L2	0	0	0	0	2
ENSG00000153531	TCGA-GBM	ADPRHL1	0	0	0	0	2
ENSG00000092841	TCGA-STAD	MYL6	0	0	0	0	2
ENSG00000172731	TCGA-UCEC	LRRC20	0	0	0	0	2
ENSG00000167394	TCGA-UCEC	ZNF668	0	0	0	0	2
ENSG00000078902	TCGA-GBM	TOLLIP	0	0	0	0	2
ENSG00000164885	TCGA-STAD	CDK5	0	0	0	0	2
ENSG00000108469	TCGA-LUAD	RECQL5	0	0	0	0	2
ENSG00000197343	TCGA-GBM	ZNF655	0	0	0	0	2
ENSG00000130699	TCGA-GBM	TAF4	0	0	0	0	2
ENSG00000166441	TCGA-STAD	RPL27A	0	0	0	0	2
ENSG00000156475	TCGA-STAD	PPP2R2B	0	0	0	0	2
ENSG00000198471	TCGA-CHOL	RTP2	0	0	0	0	2
ENSG00000185338	TCGA-DLBC	SOCS1	1	1	0	0	2
ENSG00000137166	TCGA-LUAD	FOXP4	0	0	0	0	2
ENSG00000183729	TCGA-KIRC	NPBWR1	0	0	0	0	2
ENSG00000081059	TCGA-KIRC	TCF7	0	0	0	0	2
ENSG00000071626	TCGA-DLBC	DAZAP1	1	0	0	0	2
ENSG00000077150	TCGA-DLBC	NFKB2	1	1	0	0	2
ENSG00000144810	TCGA-GBM	COL8A1	0	0	0	0	2
ENSG00000077721	TCGA-DLBC	UBE2A	1	0	0	0	2
ENSG00000166888	TCGA-DLBC	STAT6	1	1	0	0	2
ENSG00000037749	TCGA-KIRC	MFAP3	0	0	0	0	2
ENSG00000125084	TCGA-KIRC	WNT1	0	0	0	0	2
ENSG00000105993	TCGA-KIRC	DNAJB6	0	0	0	0	2
ENSG00000180318	TCGA-GBM	ALX1	0	0	0	0	2
ENSG00000054116	TCGA-GBM	TRAPPC3	0	0	0	0	2
ENSG00000205978	TCGA-LUAD	NYNRIN	0	0	0	0	2
ENSG00000198612	TCGA-GBM	COPS8	0	0	0	0	2
ENSG00000215595	TCGA-GBM	C20orf202	0	0	0	0	2
ENSG00000168495	TCGA-LUAD	POLR3D	0	0	0	0	2
ENSG00000220008	TCGA-KIRC	LINGO3	0	0	0	0	2
ENSG00000196155	TCGA-LUAD	PLEKHG4	0	0	0	0	2
ENSG00000160224	TCGA-LUAD	AIRE	0	0	0	0	2
ENSG00000205869	TCGA-LUAD	KRTAP5-1	0	0	0	0	2
ENSG00000165972	TCGA-KIRC	CCDC38	0	0	0	0	2
ENSG00000158373	TCGA-GBM	HIST1H2BD	0	0	0	0	2
ENSG00000116985	TCGA-LUAD	BMP8B	0	0	0	0	2
ENSG00000107614	TCGA-GBM	TRDMT1	0	0	0	0	2
ENSG00000174697	TCGA-KIRC	LEP	0	0	0	0	2
ENSG00000103460	TCGA-GBM	TOX3	0	0	0	0	2
ENSG00000155636	TCGA-KIRC	RBM45	0	0	0	0	2
ENSG00000006062	TCGA-LIHC	MAP3K14	0	0	0	0	2
ENSG00000173809	TCGA-LIHC	TDRD12	0	0	0	0	2
ENSG00000119599	TCGA-KIRC	DCAF4	0	0	0	0	2
ENSG00000140368	TCGA-KIRC	PSTPIP1	0	0	0	0	2
ENSG00000084652	TCGA-GBM	TXLNA	0	0	0	0	2
ENSG00000228278	TCGA-LUAD	ORM2	0	0	0	0	2
ENSG00000188687	TCGA-GBM	SLC4A5	0	0	0	0	2
ENSG00000186001	TCGA-GBM	LRCH3	0	0	0	0	2
ENSG00000165502	TCGA-GBM	RPL36AL	0	0	0	0	2
ENSG00000164111	TCGA-GBM	ANXA5	0	0	0	0	2
ENSG00000145526	TCGA-GBM	CDH18	0	0	0	0	2
ENSG00000116809	TCGA-KIRC	ZBTB17	0	0	0	0	2
ENSG00000143771	TCGA-LUAD	CNIH4	0	0	0	0	2
ENSG00000184160	TCGA-LUAD	ADRA2C	0	0	0	0	2
ENSG00000187742	TCGA-LUAD	SECISBP2	0	0	0	0	2
ENSG00000186642	TCGA-KIRC	PDE2A	0	0	0	0	2
ENSG00000170855	TCGA-KIRC	TRIAP1	0	0	0	0	2
ENSG00000113615	TCGA-GBM	SEC24A	0	0	0	0	2
ENSG00000134757	TCGA-GBM	DSG3	0	0	0	0	2
ENSG00000177238	TCGA-GBM	TRIM72	0	0	0	0	2
ENSG00000128394	TCGA-KIRC	APOBEC3F	0	0	0	0	2
ENSG00000120837	TCGA-GBM	NFYB	0	0	0	0	2
ENSG00000173064	TCGA-KIRC	HECTD4	0	0	0	0	2
ENSG00000101224	TCGA-LUAD	CDC25B	0	0	0	0	2
ENSG00000154342	TCGA-KIRC	WNT3A	0	0	0	0	2
ENSG00000119714	TCGA-LUAD	GPR68	0	0	0	0	2
ENSG00000255298	TCGA-LUAD	OR8G5	0	0	0	0	2
ENSG00000119906	TCGA-LUAD	FAM178A	0	0	0	0	2
ENSG00000143954	TCGA-GBM	REG3G	0	0	0	0	2
ENSG00000229474	TCGA-HNSC	PATL2	0	0	0	0	2
ENSG00000112210	TCGA-KIRC	RAB23	0	0	0	0	2
ENSG00000124831	TCGA-UCEC	LRRFIP1	0	0	0	0	2
ENSG00000155111	TCGA-BRCA	CDK19	0	0	0	0	2
ENSG00000151320	TCGA-BRCA	AKAP6	0	0	0	0	2
ENSG00000228144	TCGA-KIRP	TMBIM4	0	0	0	0	2
ENSG00000101132	TCGA-KIRP	PFDN4	0	0	0	0	2
ENSG00000104369	TCGA-KIRP	JPH1	0	0	0	0	2
ENSG00000186105	TCGA-KIRP	LRRC70	0	0	0	0	2
ENSG00000080546	TCGA-KIRP	SESN1	0	0	0	0	2
ENSG00000173467	TCGA-KIRP	AGR3	0	0	0	0	2
ENSG00000166135	TCGA-KIRP	HIF1AN	0	0	0	0	2
ENSG00000101945	TCGA-KIRP	SUV39H1	0	0	0	0	2
ENSG00000197020	TCGA-KIRP	ZNF100	0	0	0	0	2
ENSG00000183691	TCGA-KIRP	NOG	0	0	0	0	2
ENSG00000185046	TCGA-CESC	ANKS1B	0	0	0	0	2
ENSG00000213465	TCGA-KIRP	ARL2	0	0	0	0	2
ENSG00000172795	TCGA-BRCA	DCP2	0	0	0	0	2
ENSG00000125037	TCGA-BRCA	EMC3	0	0	0	0	2
ENSG00000084674	TCGA-CESC	APOB	0	0	0	0	2
ENSG00000154217	TCGA-BRCA	PITPNC1	0	0	0	0	2
ENSG00000095637	TCGA-CESC	SORBS1	0	0	0	0	2
ENSG00000167130	TCGA-KIRC	DOLPP1	0	0	0	0	2
ENSG00000250722	TCGA-CESC	SEPP1	0	0	0	0	2
ENSG00000163430	TCGA-KIRP	FSTL1	0	0	0	0	2
ENSG00000168899	TCGA-BRCA	VAMP5	0	0	0	0	2
ENSG00000204642	TCGA-KIRP	HLA-F	0	0	0	0	2
ENSG00000050730	TCGA-KIRP	TNIP3	0	0	0	0	2
ENSG00000142552	TCGA-KIRP	RCN3	0	0	0	0	2
ENSG00000177469	TCGA-ACC	PTRF	0	0	0	0	2
ENSG00000100292	TCGA-BRCA	HMOX1	0	0	0	0	2
ENSG00000197355	TCGA-KIRP	UAP1L1	0	0	0	0	2
ENSG00000131791	TCGA-CHOL	PRKAB2	0	0	0	0	2
ENSG00000236398	TCGA-KIRC	TAS2R39	0	0	0	0	2
ENSG00000124151	TCGA-KIRP	NCOA3	0	0	0	0	2
ENSG00000167526	TCGA-KIRP	RPL13	0	0	0	0	2
ENSG00000139926	TCGA-KIRP	FRMD6	0	0	0	0	2
ENSG00000184163	TCGA-KIRP	FAM132A	0	0	0	0	2
ENSG00000189134	TCGA-BRCA	NKAPL	0	0	0	0	2
ENSG00000103335	TCGA-BRCA	PIEZO1	0	0	0	0	2
ENSG00000183426	TCGA-KIRP	NPIPA1	0	0	0	0	2
ENSG00000118640	TCGA-KIRC	VAMP8	0	0	0	0	2
ENSG00000108479	TCGA-BRCA	GALK1	0	0	0	0	2
ENSG00000087128	TCGA-KIRP	TMPRSS11E	0	0	0	0	2
ENSG00000162188	TCGA-KIRP	GNG3	0	0	0	0	2
ENSG00000067715	TCGA-BRCA	SYT1	0	0	0	0	2
ENSG00000163440	TCGA-KIRC	PDCL2	0	0	0	0	2
ENSG00000126003	TCGA-BRCA	PLAGL2	0	0	0	0	2
ENSG00000204571	TCGA-BRCA	KRTAP5-11	0	0	0	0	2
ENSG00000176884	TCGA-BRCA	GRIN1	0	0	0	0	2
ENSG00000130052	TCGA-BRCA	STARD8	0	0	0	0	2
ENSG00000183779	TCGA-KIRP	ZNF703	0	0	0	0	2
ENSG00000174953	TCGA-KIRC	DHX36	0	0	0	0	2
ENSG00000095787	TCGA-KIRP	WAC	0	0	0	0	2
ENSG00000100249	TCGA-KIRC	C22orf31	0	0	0	0	2
ENSG00000140297	TCGA-CESC	GCNT3	0	0	0	0	2
ENSG00000163507	TCGA-CESC	KIAA1524	0	0	0	0	2
ENSG00000090104	TCGA-BRCA	RGS1	0	0	0	0	2
ENSG00000171703	TCGA-KIRC	TCEA2	0	0	0	0	2
ENSG00000271092	TCGA-KIRC	TMEM56-RWDD3	0	0	0	0	2
ENSG00000242247	TCGA-KIRC	ARFGAP3	0	0	0	0	2
ENSG00000114631	TCGA-KIRP	PODXL2	0	0	0	0	2
ENSG00000161594	TCGA-KIRP	KLHL10	0	0	0	0	2
ENSG00000103852	TCGA-CESC	TTC23	0	0	0	0	2
ENSG00000189013	TCGA-BRCA	KIR2DL4	0	0	0	0	2
ENSG00000186579	TCGA-KIRC	DEFB106A	0	0	0	0	2
ENSG00000140835	TCGA-KIRC	CHST4	0	0	0	0	2
ENSG00000137648	TCGA-BRCA	TMPRSS4	0	0	0	0	2
ENSG00000108175	TCGA-KIRC	ZMIZ1	0	0	0	0	2
ENSG00000101367	TCGA-KIRC	MAPRE1	0	0	0	0	2
ENSG00000185420	TCGA-KIRC	SMYD3	0	0	0	0	2
ENSG00000147647	TCGA-BRCA	DPYS	0	0	0	0	2
ENSG00000180596	TCGA-KIRC	HIST1H2BC	0	0	0	0	2
ENSG00000134602	TCGA-KIRP	MST4	0	0	0	0	2
ENSG00000173207	TCGA-BRCA	CKS1B	0	0	0	0	2
ENSG00000154099	TCGA-KIRP	DNAAF1	0	0	0	0	2
ENSG00000071967	TCGA-KIRP	CYBRD1	0	0	0	0	2
ENSG00000114268	TCGA-KIRP	PFKFB4	0	0	0	0	2
ENSG00000108405	TCGA-KIRP	P2RX1	0	0	0	0	2
ENSG00000155868	TCGA-KIRP	MED7	0	0	0	0	2
ENSG00000197363	TCGA-BRCA	ZNF517	0	0	0	0	2
ENSG00000104643	TCGA-KIRP	MTMR9	0	0	0	0	2
ENSG00000137098	TCGA-KIRP	SPAG8	0	0	0	0	2
ENSG00000138433	TCGA-KIRP	CIR1	0	0	0	0	2
ENSG00000134014	TCGA-BRCA	ELP3	0	0	0	0	2
ENSG00000160193	TCGA-BRCA	WDR4	0	0	0	0	2
ENSG00000205867	TCGA-KIRP	KRTAP5-2	0	0	0	0	2
ENSG00000102158	TCGA-CESC	MAGT1	0	0	0	0	2
ENSG00000259571	TCGA-CESC	BLID	0	0	0	0	2
ENSG00000198829	TCGA-BRCA	SUCNR1	0	0	0	0	2
ENSG00000142188	TCGA-CESC	TMEM50B	0	0	0	0	2
ENSG00000205531	TCGA-KIRP	NAP1L4	0	0	0	0	2
ENSG00000111331	TCGA-KIRP	OAS3	0	0	0	0	2
ENSG00000141314	TCGA-BRCA	RHBDL3	0	0	0	0	2
ENSG00000000938	TCGA-KIRP	FGR	0	0	0	0	2
ENSG00000134962	TCGA-CESC	KLB	0	0	0	0	2
ENSG00000147613	TCGA-KIRC	PSKH2	0	0	0	0	2
ENSG00000119487	TCGA-ACC	MAPKAP1	0	0	0	0	2
ENSG00000168710	TCGA-BRCA	AHCYL1	0	0	0	0	2
ENSG00000224982	TCGA-HNSC	TMEM233	0	0	0	0	2
ENSG00000118946	TCGA-CHOL	PCDH17	1	0	0	0	2
ENSG00000163635	TCGA-GBM	ATXN7	0	0	0	0	2
ENSG00000049883	TCGA-GBM	PTCD2	0	0	0	0	2
ENSG00000137265	TCGA-DLBC	IRF4	1	1	0	0	2
ENSG00000139083	TCGA-DLBC	ETV6	1	1	0	0	2
ENSG00000125740	TCGA-DLBC	FOSB	0	0	0	0	2
ENSG00000180992	TCGA-GBM	MRPL14	0	0	0	0	2
ENSG00000089123	TCGA-BLCA	TASP1	0	0	0	0	2
ENSG00000141391	TCGA-BLCA	SLMO1	0	0	0	0	2
ENSG00000143502	TCGA-GBM	SUSD4	0	0	0	0	2
ENSG00000115355	TCGA-BLCA	CCDC88A	0	0	0	0	2
ENSG00000166507	TCGA-BLCA	NDST2	0	0	0	0	2
ENSG00000132330	TCGA-KIRC	SCLY	0	0	0	0	2
ENSG00000118503	TCGA-DLBC	TNFAIP3	1	1	0	0	2
ENSG00000196937	TCGA-GBM	FAM3C	0	0	0	0	2
ENSG00000163873	TCGA-LAML	GRIK3	0	0	0	0	2
ENSG00000148154	TCGA-BLCA	UGCG	0	0	0	0	2
ENSG00000171847	TCGA-BLCA	FAM90A1	0	0	0	0	2
ENSG00000196792	TCGA-KIRC	STRN3	0	0	0	0	2
ENSG00000176244	TCGA-GBM	ACBD7	0	0	0	0	2
ENSG00000109705	TCGA-GBM	NKX3-2	0	0	0	0	2
ENSG00000109956	TCGA-BLCA	B3GAT1	0	0	0	0	2
ENSG00000118515	TCGA-DLBC	SGK1	1	1	0	0	2
ENSG00000167741	TCGA-KIRC	GGT6	0	0	0	0	2
ENSG00000132819	TCGA-DLBC	RBM38	1	0	0	0	2
ENSG00000140374	TCGA-BLCA	ETFA	0	0	0	0	2
ENSG00000177455	TCGA-BLCA	CD19	0	0	0	0	2
ENSG00000204220	TCGA-BLCA	PFDN6	0	0	0	0	2
ENSG00000166670	TCGA-KIRC	MMP10	0	0	0	0	2
ENSG00000184227	TCGA-HNSC	ACOT1	0	0	0	0	2
ENSG00000118762	TCGA-HNSC	PKD2	0	0	0	0	2
ENSG00000197774	TCGA-GBM	EME2	0	0	0	0	2
ENSG00000120057	TCGA-BLCA	SFRP5	0	0	0	0	2
ENSG00000086619	TCGA-KIRC	ERO1LB	0	0	0	0	2
ENSG00000150938	TCGA-ESCA	CRIM1	0	0	0	0	2
ENSG00000213762	TCGA-KIRC	ZNF134	0	0	0	0	2
ENSG00000119698	TCGA-BLCA	PPP4R4	0	0	0	0	2
ENSG00000111321	TCGA-ESCA	LTBR	0	0	0	0	2
ENSG00000133639	TCGA-DLBC	BTG1	1	1	0	0	2
ENSG00000185033	TCGA-BLCA	SEMA4B	0	0	0	0	2
ENSG00000172175	TCGA-DLBC	MALT1	1	0	0	0	2
ENSG00000155099	TCGA-KIRC	TMEM55A	0	0	0	0	2
ENSG00000116690	TCGA-KIRC	PRG4	0	0	0	0	2
ENSG00000178597	TCGA-BLCA	PSAPL1	0	0	0	0	2
ENSG00000092330	TCGA-BLCA	TINF2	0	0	0	0	2
ENSG00000160439	TCGA-BLCA	RDH13	0	0	0	0	2
ENSG00000117215	TCGA-BLCA	PLA2G2D	0	0	0	0	2
ENSG00000204396	TCGA-GBM	VWA7	0	0	0	0	2
ENSG00000135052	TCGA-BLCA	GOLM1	0	0	0	0	2
ENSG00000157399	TCGA-GBM	ARSE	0	0	0	0	2
ENSG00000163781	TCGA-BRCA	TOPBP1	0	0	0	0	2
ENSG00000114021	TCGA-KIRC	NIT2	0	0	0	0	2
ENSG00000135451	TCGA-BRCA	TROAP	0	0	0	0	2
ENSG00000105223	TCGA-COAD	PLD3	0	0	0	0	2
ENSG00000242515	TCGA-GBM	UGT1A10	0	0	0	0	2
ENSG00000250361	TCGA-GBM	GYPB	0	0	0	0	2
ENSG00000197603	TCGA-GBM	C5orf42	0	0	0	0	2
ENSG00000257184	TCGA-BRCA	RP1-170O19.20	0	0	0	0	2
ENSG00000134046	TCGA-GBM	MBD2	0	0	0	0	2
ENSG00000169951	TCGA-KIRC	ZNF764	0	0	0	0	2
ENSG00000065809	TCGA-COAD	FAM107B	0	0	0	0	2
ENSG00000071794	TCGA-GBM	HLTF	0	0	0	0	2
ENSG00000048162	TCGA-KIRC	NOP16	0	0	0	0	2
ENSG00000108239	TCGA-GBM	TBC1D12	0	0	0	0	2
ENSG00000159479	TCGA-GBM	MED8	0	0	0	0	2
ENSG00000167359	TCGA-BRCA	OR51I1	0	0	0	0	2
ENSG00000106128	TCGA-BRCA	GHRHR	0	0	0	0	2
ENSG00000160180	TCGA-KIRC	TFF3	0	0	0	0	2
ENSG00000130701	TCGA-BRCA	RBBP8NL	0	0	0	0	2
ENSG00000181409	TCGA-ACC	AATK	0	0	0	0	2
ENSG00000116584	TCGA-GBM	ARHGEF2	0	0	0	0	2
ENSG00000179520	TCGA-COAD	SLC17A8	0	0	0	0	2
ENSG00000151376	TCGA-GBM	ME3	0	0	0	0	2
ENSG00000125409	TCGA-COAD	TEKT3	0	0	0	0	2
ENSG00000180884	TCGA-GBM	ZNF792	0	0	0	0	2
ENSG00000148943	TCGA-KIRC	LIN7C	0	0	0	0	2
ENSG00000244687	TCGA-GBM	UBE2V1	0	0	0	0	2
ENSG00000166734	TCGA-GBM	CASC4	0	0	0	0	2
ENSG00000206418	TCGA-GBM	RAB12	0	0	0	0	2
ENSG00000081052	TCGA-GBM	COL4A4	0	0	0	0	2
ENSG00000121406	TCGA-BLCA	ZNF549	0	0	0	0	2
ENSG00000074621	TCGA-GBM	SLC24A1	0	0	0	0	2
ENSG00000135063	TCGA-COAD	FAM189A2	0	0	0	0	2
ENSG00000262814	TCGA-GBM	MRPL12	0	0	0	0	2
ENSG00000165572	TCGA-COAD	KBTBD6	0	0	0	0	2
ENSG00000135722	TCGA-COAD	FBXL8	0	0	0	0	2
ENSG00000213402	TCGA-BLCA	PTPRCAP	0	0	0	0	2
ENSG00000137078	TCGA-BLCA	SIT1	0	0	0	0	2
ENSG00000004468	TCGA-BRCA	CD38	0	0	0	0	2
ENSG00000183054	TCGA-GBM	RGPD6	0	0	0	0	2
ENSG00000165475	TCGA-GBM	CRYL1	0	0	0	0	2
ENSG00000037474	TCGA-GBM	NSUN2	0	0	0	0	2
ENSG00000113302	TCGA-BRCA	IL12B	0	0	0	0	2
ENSG00000081665	TCGA-GBM	ZNF506	0	0	0	0	2
ENSG00000168936	TCGA-STAD	TMEM129	0	0	0	0	2
ENSG00000115290	TCGA-GBM	GRB14	0	0	0	0	2
ENSG00000121417	TCGA-THCA	ZNF211	0	0	0	0	2
ENSG00000188010	TCGA-THCA	MORN2	0	0	0	0	2
ENSG00000175463	TCGA-LGG	TBC1D10C	0	0	0	0	2
ENSG00000174837	TCGA-THCA	EMR1	0	0	0	0	2
ENSG00000156026	TCGA-THCA	MCU	0	0	0	0	2
ENSG00000127366	TCGA-LUSC	TAS2R5	0	0	0	0	2
ENSG00000166391	TCGA-THCA	MOGAT2	0	0	0	0	2
ENSG00000157119	TCGA-THCA	KLHL40	0	0	0	0	2
ENSG00000113356	TCGA-CESC	POLR3G	0	0	0	0	2
ENSG00000101473	TCGA-CESC	ACOT8	0	0	0	0	2
ENSG00000134308	TCGA-CESC	YWHAQ	0	0	0	0	2
ENSG00000066739	TCGA-THCA	ATG2B	0	0	0	0	2
ENSG00000182749	TCGA-THCA	PAQR7	0	0	0	0	2
ENSG00000197177	TCGA-THCA	GPR123	0	0	0	0	2
ENSG00000104237	TCGA-THCA	RP1	0	0	0	0	2
ENSG00000206531	TCGA-COAD	CD200R1L	0	0	0	0	2
ENSG00000090372	TCGA-UCEC	STRN4	0	0	0	0	2
ENSG00000185133	TCGA-THCA	INPP5J	0	0	0	0	2
ENSG00000135119	TCGA-THCA	RNFT2	0	0	0	0	2
ENSG00000102882	TCGA-THCA	MAPK3	0	0	0	0	2
ENSG00000254087	TCGA-THCA	LYN	0	0	0	0	2
ENSG00000086696	TCGA-UCEC	HSD17B2	0	0	0	0	2
ENSG00000065457	TCGA-LGG	ADAT1	0	0	0	0	2
ENSG00000152611	TCGA-THCA	CAPSL	0	0	0	0	2
ENSG00000147164	TCGA-LGG	SNX12	0	0	0	0	2
ENSG00000163527	TCGA-THCA	STT3B	0	0	0	0	2
ENSG00000118363	TCGA-UCEC	SPCS2	0	0	0	0	2
ENSG00000148175	TCGA-THCA	STOM	0	0	0	0	2
ENSG00000167311	TCGA-UCEC	ART5	0	0	0	0	2
ENSG00000205302	TCGA-LGG	SNX2	0	0	0	0	2
ENSG00000074935	TCGA-THCA	TUBE1	0	0	0	0	2
ENSG00000172345	TCGA-UCEC	STARD5	0	0	0	0	2
ENSG00000242366	TCGA-THCA	UGT1A1	0	0	0	0	2
ENSG00000189127	TCGA-THCA	ANKRD34B	0	0	0	0	2
ENSG00000139220	TCGA-THCA	PPFIA2	0	0	0	0	2
ENSG00000101751	TCGA-THCA	POLI	0	0	0	0	2
ENSG00000170525	TCGA-THCA	PFKFB3	0	0	0	0	2
ENSG00000164574	TCGA-UCEC	GALNT10	0	0	0	0	2
ENSG00000152495	TCGA-UCEC	CAMK4	0	0	0	0	2
ENSG00000164104	TCGA-UCEC	HMGB2	0	0	0	0	2
ENSG00000144847	TCGA-UCEC	IGSF11	0	0	0	0	2
ENSG00000176903	TCGA-THCA	PNMA1	0	0	0	0	2
ENSG00000163449	TCGA-THCA	TMEM169	0	0	0	0	2
ENSG00000109458	TCGA-LUSC	GAB1	0	0	0	0	2
ENSG00000170571	TCGA-COAD	EMB	0	0	0	0	2
ENSG00000182591	TCGA-THCA	KRTAP11-1	0	0	0	0	2
ENSG00000142494	TCGA-COAD	SLC47A1	0	0	0	0	2
ENSG00000119242	TCGA-COAD	CCDC92	0	0	0	0	2
ENSG00000100360	TCGA-THCA	IFT27	0	0	0	0	2
ENSG00000079308	TCGA-THCA	TNS1	0	0	0	0	2
ENSG00000206075	TCGA-COAD	SERPINB5	0	0	0	0	2
ENSG00000231637	TCGA-COAD	USP17L29	0	0	0	0	2
ENSG00000188917	TCGA-LGG	TRMT2B	0	0	0	0	2
ENSG00000136381	TCGA-COAD	IREB2	0	0	0	0	2
ENSG00000256870	TCGA-COAD	SLC5A8	0	0	0	0	2
ENSG00000196224	TCGA-COAD	KRTAP5-3	0	0	0	0	2
ENSG00000196632	TCGA-THCA	WNK3	0	0	0	0	2
ENSG00000165694	TCGA-LGG	FRMD7	0	0	0	0	2
ENSG00000134198	TCGA-THCA	TSPAN2	0	0	0	0	2
ENSG00000171180	TCGA-COAD	OR2M4	0	0	0	0	2
ENSG00000133020	TCGA-THCA	MYH8	0	0	0	0	2
ENSG00000198538	TCGA-COAD	ZNF28	0	0	0	0	2
ENSG00000122482	TCGA-COAD	ZNF644	0	0	0	0	2
ENSG00000140505	TCGA-COAD	CYP1A2	0	0	0	0	2
ENSG00000227268	TCGA-THCA	KLLN	0	0	0	0	2
ENSG00000117475	TCGA-THCA	BLZF1	0	0	0	0	2
ENSG00000104613	TCGA-COAD	INTS10	0	0	0	0	2
ENSG00000127884	TCGA-COAD	ECHS1	0	0	0	0	2
ENSG00000048392	TCGA-THCA	RRM2B	0	0	0	0	2
ENSG00000270672	TCGA-THCA	MTRNR2L6	0	0	0	0	2
ENSG00000075142	TCGA-THCA	SRI	0	0	0	0	2
ENSG00000171136	TCGA-COAD	RLN3	0	0	0	0	2
ENSG00000132821	TCGA-THCA	VSTM2L	0	0	0	0	2
ENSG00000015676	TCGA-THCA	NUDCD3	0	0	0	0	2
ENSG00000066044	TCGA-THCA	ELAVL1	0	0	0	0	2
ENSG00000163885	TCGA-LGG	CCDC37	0	0	0	0	2
ENSG00000183678	TCGA-THCA	CTAG1A	0	0	0	0	2
ENSG00000171724	TCGA-COAD	VAT1L	0	0	0	0	2
ENSG00000164850	TCGA-THCA	GPER1	0	0	0	0	2
ENSG00000147224	TCGA-THCA	PRPS1	0	0	0	0	2
ENSG00000100023	TCGA-THCA	PPIL2	0	0	0	0	2
ENSG00000175899	TCGA-THCA	A2M	0	0	0	0	2
ENSG00000248871	TCGA-COAD	TNFSF12-TNFSF13	0	0	0	0	2
ENSG00000099860	TCGA-THCA	GADD45B	0	0	0	0	2
ENSG00000186198	TCGA-THCA	SLC51B	0	0	0	0	2
ENSG00000168488	TCGA-THCA	ATXN2L	0	0	0	0	2
ENSG00000170860	TCGA-UCEC	LSM3	0	0	0	0	2
ENSG00000143390	TCGA-UCEC	RFX5	0	0	0	0	2
ENSG00000119760	TCGA-THCA	SUPT7L	0	0	0	0	2
ENSG00000108878	TCGA-LGG	CACNG1	0	0	0	0	2
ENSG00000115232	TCGA-SKCM	ITGA4	0	0	0	0	2
ENSG00000175065	TCGA-LGG	DSG4	0	0	0	0	2
ENSG00000155833	TCGA-LGG	CYLC2	0	0	0	0	2
ENSG00000183850	TCGA-LGG	ZNF730	0	0	0	0	2
ENSG00000014824	TCGA-LGG	SLC30A9	0	0	0	0	2
ENSG00000063854	TCGA-LGG	HAGH	0	0	0	0	2
ENSG00000146006	TCGA-LGG	LRRTM2	0	0	0	0	2
ENSG00000157227	TCGA-LGG	MMP14	0	0	0	0	2
